datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
9/28/2020 1:00,9/27/2020 21:00,MIDATL,-1.316
9/28/2020 1:00,9/27/2020 21:00,SOUTH,-2.017
9/28/2020 1:00,9/27/2020 21:00,WEST,-0.238
9/28/2020 1:00,9/27/2020 21:00,RTO,-3.571
9/28/2020 1:00,9/27/2020 21:00,RFC,-1.554
9/28/2020 1:00,9/27/2020 21:00,OTHER,0
9/28/2020 0:00,9/27/2020 20:00,MIDATL,-1.209
9/28/2020 0:00,9/27/2020 20:00,SOUTH,-1.936
9/28/2020 0:00,9/27/2020 20:00,WEST,-0.228
9/28/2020 0:00,9/27/2020 20:00,RTO,-3.373
9/28/2020 0:00,9/27/2020 20:00,RFC,-1.437
9/28/2020 0:00,9/27/2020 20:00,OTHER,0
9/27/2020 23:00,9/27/2020 19:00,MIDATL,-1.261
9/27/2020 23:00,9/27/2020 19:00,SOUTH,-2.06
9/27/2020 23:00,9/27/2020 19:00,WEST,-0.228
9/27/2020 23:00,9/27/2020 19:00,RTO,-3.549
9/27/2020 23:00,9/27/2020 19:00,RFC,-1.489
9/27/2020 23:00,9/27/2020 19:00,OTHER,0
9/27/2020 22:00,9/27/2020 18:00,MIDATL,5.327
9/27/2020 22:00,9/27/2020 18:00,SOUTH,37.905
9/27/2020 22:00,9/27/2020 18:00,WEST,3.391
9/27/2020 22:00,9/27/2020 18:00,RTO,46.623
9/27/2020 22:00,9/27/2020 18:00,RFC,8.718
9/27/2020 22:00,9/27/2020 18:00,OTHER,0
9/27/2020 21:00,9/27/2020 17:00,MIDATL,75.78
9/27/2020 21:00,9/27/2020 17:00,SOUTH,197.134
9/27/2020 21:00,9/27/2020 17:00,WEST,12.991
9/27/2020 21:00,9/27/2020 17:00,RTO,285.905
9/27/2020 21:00,9/27/2020 17:00,RFC,88.771
9/27/2020 21:00,9/27/2020 17:00,OTHER,0
9/27/2020 20:00,9/27/2020 16:00,MIDATL,202.29
9/27/2020 20:00,9/27/2020 16:00,SOUTH,295.217
9/27/2020 20:00,9/27/2020 16:00,WEST,35.828
9/27/2020 20:00,9/27/2020 16:00,RTO,533.335
9/27/2020 20:00,9/27/2020 16:00,RFC,238.118
9/27/2020 20:00,9/27/2020 16:00,OTHER,0
9/27/2020 19:00,9/27/2020 15:00,MIDATL,315.123
9/27/2020 19:00,9/27/2020 15:00,SOUTH,369.794
9/27/2020 19:00,9/27/2020 15:00,WEST,53.549
9/27/2020 19:00,9/27/2020 15:00,RTO,738.466
9/27/2020 19:00,9/27/2020 15:00,RFC,368.672
9/27/2020 19:00,9/27/2020 15:00,OTHER,0
9/27/2020 18:00,9/27/2020 14:00,MIDATL,393.578
9/27/2020 18:00,9/27/2020 14:00,SOUTH,442.937
9/27/2020 18:00,9/27/2020 14:00,WEST,78.203
9/27/2020 18:00,9/27/2020 14:00,RTO,914.718
9/27/2020 18:00,9/27/2020 14:00,RFC,471.781
9/27/2020 18:00,9/27/2020 14:00,OTHER,0
9/27/2020 17:00,9/27/2020 13:00,MIDATL,373.776
9/27/2020 17:00,9/27/2020 13:00,SOUTH,575.201
9/27/2020 17:00,9/27/2020 13:00,WEST,79.76
9/27/2020 17:00,9/27/2020 13:00,RTO,1028.737
9/27/2020 17:00,9/27/2020 13:00,RFC,453.536
9/27/2020 17:00,9/27/2020 13:00,OTHER,0
9/27/2020 16:00,9/27/2020 12:00,MIDATL,393.271
9/27/2020 16:00,9/27/2020 12:00,SOUTH,564.852
9/27/2020 16:00,9/27/2020 12:00,WEST,73.297
9/27/2020 16:00,9/27/2020 12:00,RTO,1031.42
9/27/2020 16:00,9/27/2020 12:00,RFC,466.568
9/27/2020 16:00,9/27/2020 12:00,OTHER,0
9/27/2020 15:00,9/27/2020 11:00,MIDATL,361.034
9/27/2020 15:00,9/27/2020 11:00,SOUTH,499.018
9/27/2020 15:00,9/27/2020 11:00,WEST,58.44
9/27/2020 15:00,9/27/2020 11:00,RTO,918.492
9/27/2020 15:00,9/27/2020 11:00,RFC,419.474
9/27/2020 15:00,9/27/2020 11:00,OTHER,0
9/27/2020 14:00,9/27/2020 10:00,MIDATL,282.565
9/27/2020 14:00,9/27/2020 10:00,SOUTH,369.293
9/27/2020 14:00,9/27/2020 10:00,WEST,39.916
9/27/2020 14:00,9/27/2020 10:00,RTO,691.774
9/27/2020 14:00,9/27/2020 10:00,RFC,322.481
9/27/2020 14:00,9/27/2020 10:00,OTHER,0
9/27/2020 13:00,9/27/2020 9:00,MIDATL,184.191
9/27/2020 13:00,9/27/2020 9:00,SOUTH,243.799
9/27/2020 13:00,9/27/2020 9:00,WEST,27.547
9/27/2020 13:00,9/27/2020 9:00,RTO,455.537
9/27/2020 13:00,9/27/2020 9:00,RFC,211.738
9/27/2020 13:00,9/27/2020 9:00,OTHER,0
9/27/2020 12:00,9/27/2020 8:00,MIDATL,87.875
9/27/2020 12:00,9/27/2020 8:00,SOUTH,132.235
9/27/2020 12:00,9/27/2020 8:00,WEST,10.428
9/27/2020 12:00,9/27/2020 8:00,RTO,230.538
9/27/2020 12:00,9/27/2020 8:00,RFC,98.303
9/27/2020 12:00,9/27/2020 8:00,OTHER,0
9/27/2020 11:00,9/27/2020 7:00,MIDATL,16.495
9/27/2020 11:00,9/27/2020 7:00,SOUTH,26.901
9/27/2020 11:00,9/27/2020 7:00,WEST,1.174
9/27/2020 11:00,9/27/2020 7:00,RTO,44.57
9/27/2020 11:00,9/27/2020 7:00,RFC,17.669
9/27/2020 11:00,9/27/2020 7:00,OTHER,0
9/27/2020 10:00,9/27/2020 6:00,MIDATL,-1.333
9/27/2020 10:00,9/27/2020 6:00,SOUTH,-1.694
9/27/2020 10:00,9/27/2020 6:00,WEST,-0.233
9/27/2020 10:00,9/27/2020 6:00,RTO,-3.26
9/27/2020 10:00,9/27/2020 6:00,RFC,-1.566
9/27/2020 10:00,9/27/2020 6:00,OTHER,0
9/27/2020 9:00,9/27/2020 5:00,MIDATL,-1.286
9/27/2020 9:00,9/27/2020 5:00,SOUTH,-1.863
9/27/2020 9:00,9/27/2020 5:00,WEST,-0.235
9/27/2020 9:00,9/27/2020 5:00,RTO,-3.384
9/27/2020 9:00,9/27/2020 5:00,RFC,-1.521
9/27/2020 9:00,9/27/2020 5:00,OTHER,0
9/27/2020 8:00,9/27/2020 4:00,MIDATL,-1.282
9/27/2020 8:00,9/27/2020 4:00,SOUTH,-1.862
9/27/2020 8:00,9/27/2020 4:00,WEST,-0.237
9/27/2020 8:00,9/27/2020 4:00,RTO,-3.381
9/27/2020 8:00,9/27/2020 4:00,RFC,-1.519
9/27/2020 8:00,9/27/2020 4:00,OTHER,0
9/27/2020 7:00,9/27/2020 3:00,MIDATL,-1.28
9/27/2020 7:00,9/27/2020 3:00,SOUTH,-2.032
9/27/2020 7:00,9/27/2020 3:00,WEST,-0.234
9/27/2020 7:00,9/27/2020 3:00,RTO,-3.546
9/27/2020 7:00,9/27/2020 3:00,RFC,-1.514
9/27/2020 7:00,9/27/2020 3:00,OTHER,0
9/27/2020 6:00,9/27/2020 2:00,MIDATL,-1.356
9/27/2020 6:00,9/27/2020 2:00,SOUTH,-1.905
9/27/2020 6:00,9/27/2020 2:00,WEST,-0.244
9/27/2020 6:00,9/27/2020 2:00,RTO,-3.505
9/27/2020 6:00,9/27/2020 2:00,RFC,-1.6
9/27/2020 6:00,9/27/2020 2:00,OTHER,0
9/27/2020 5:00,9/27/2020 1:00,MIDATL,-1.26
9/27/2020 5:00,9/27/2020 1:00,SOUTH,-2.044
9/27/2020 5:00,9/27/2020 1:00,WEST,-0.241
9/27/2020 5:00,9/27/2020 1:00,RTO,-3.545
9/27/2020 5:00,9/27/2020 1:00,RFC,-1.501
9/27/2020 5:00,9/27/2020 1:00,OTHER,0
9/27/2020 4:00,9/27/2020 0:00,MIDATL,-1.248
9/27/2020 4:00,9/27/2020 0:00,SOUTH,-1.912
9/27/2020 4:00,9/27/2020 0:00,WEST,-0.243
9/27/2020 4:00,9/27/2020 0:00,RTO,-3.403
9/27/2020 4:00,9/27/2020 0:00,RFC,-1.491
9/27/2020 4:00,9/27/2020 0:00,OTHER,0
9/27/2020 3:00,9/26/2020 23:00,MIDATL,-1.243
9/27/2020 3:00,9/26/2020 23:00,SOUTH,-2.004
9/27/2020 3:00,9/26/2020 23:00,WEST,-0.235
9/27/2020 3:00,9/26/2020 23:00,RTO,-3.482
9/27/2020 3:00,9/26/2020 23:00,RFC,-1.478
9/27/2020 3:00,9/26/2020 23:00,OTHER,0
9/27/2020 2:00,9/26/2020 22:00,MIDATL,-1.232
9/27/2020 2:00,9/26/2020 22:00,SOUTH,-1.911
9/27/2020 2:00,9/26/2020 22:00,WEST,-0.234
9/27/2020 2:00,9/26/2020 22:00,RTO,-3.377
9/27/2020 2:00,9/26/2020 22:00,RFC,-1.466
9/27/2020 2:00,9/26/2020 22:00,OTHER,0
9/27/2020 1:00,9/26/2020 21:00,MIDATL,-1.254
9/27/2020 1:00,9/26/2020 21:00,SOUTH,-1.982
9/27/2020 1:00,9/26/2020 21:00,WEST,-0.235
9/27/2020 1:00,9/26/2020 21:00,RTO,-3.471
9/27/2020 1:00,9/26/2020 21:00,RFC,-1.489
9/27/2020 1:00,9/26/2020 21:00,OTHER,0
9/27/2020 0:00,9/26/2020 20:00,MIDATL,-1.242
9/27/2020 0:00,9/26/2020 20:00,SOUTH,-1.948
9/27/2020 0:00,9/26/2020 20:00,WEST,-0.232
9/27/2020 0:00,9/26/2020 20:00,RTO,-3.422
9/27/2020 0:00,9/26/2020 20:00,RFC,-1.474
9/27/2020 0:00,9/26/2020 20:00,OTHER,0
9/26/2020 23:00,9/26/2020 19:00,MIDATL,-1.237
9/26/2020 23:00,9/26/2020 19:00,SOUTH,-1.811
9/26/2020 23:00,9/26/2020 19:00,WEST,-0.212
9/26/2020 23:00,9/26/2020 19:00,RTO,-3.26
9/26/2020 23:00,9/26/2020 19:00,RFC,-1.449
9/26/2020 23:00,9/26/2020 19:00,OTHER,0
9/26/2020 22:00,9/26/2020 18:00,MIDATL,10.461
9/26/2020 22:00,9/26/2020 18:00,SOUTH,38.936
9/26/2020 22:00,9/26/2020 18:00,WEST,5.2
9/26/2020 22:00,9/26/2020 18:00,RTO,54.597
9/26/2020 22:00,9/26/2020 18:00,RFC,15.661
9/26/2020 22:00,9/26/2020 18:00,OTHER,0
9/26/2020 21:00,9/26/2020 17:00,MIDATL,107.383
9/26/2020 21:00,9/26/2020 17:00,SOUTH,224.908
9/26/2020 21:00,9/26/2020 17:00,WEST,18.846
9/26/2020 21:00,9/26/2020 17:00,RTO,351.137
9/26/2020 21:00,9/26/2020 17:00,RFC,126.229
9/26/2020 21:00,9/26/2020 17:00,OTHER,0
9/26/2020 20:00,9/26/2020 16:00,MIDATL,225.701
9/26/2020 20:00,9/26/2020 16:00,SOUTH,360.219
9/26/2020 20:00,9/26/2020 16:00,WEST,34.095
9/26/2020 20:00,9/26/2020 16:00,RTO,620.015
9/26/2020 20:00,9/26/2020 16:00,RFC,259.796
9/26/2020 20:00,9/26/2020 16:00,OTHER,0
9/26/2020 19:00,9/26/2020 15:00,MIDATL,350.745
9/26/2020 19:00,9/26/2020 15:00,SOUTH,416.557
9/26/2020 19:00,9/26/2020 15:00,WEST,49.828
9/26/2020 19:00,9/26/2020 15:00,RTO,817.13
9/26/2020 19:00,9/26/2020 15:00,RFC,400.573
9/26/2020 19:00,9/26/2020 15:00,OTHER,0
9/26/2020 18:00,9/26/2020 14:00,MIDATL,353.731
9/26/2020 18:00,9/26/2020 14:00,SOUTH,505.105
9/26/2020 18:00,9/26/2020 14:00,WEST,52.347
9/26/2020 18:00,9/26/2020 14:00,RTO,911.183
9/26/2020 18:00,9/26/2020 14:00,RFC,406.078
9/26/2020 18:00,9/26/2020 14:00,OTHER,0
9/26/2020 17:00,9/26/2020 13:00,MIDATL,359.216
9/26/2020 17:00,9/26/2020 13:00,SOUTH,554.22
9/26/2020 17:00,9/26/2020 13:00,WEST,47.426
9/26/2020 17:00,9/26/2020 13:00,RTO,960.862
9/26/2020 17:00,9/26/2020 13:00,RFC,406.642
9/26/2020 17:00,9/26/2020 13:00,OTHER,0
9/26/2020 16:00,9/26/2020 12:00,MIDATL,380.442
9/26/2020 16:00,9/26/2020 12:00,SOUTH,550.007
9/26/2020 16:00,9/26/2020 12:00,WEST,45.85
9/26/2020 16:00,9/26/2020 12:00,RTO,976.299
9/26/2020 16:00,9/26/2020 12:00,RFC,426.292
9/26/2020 16:00,9/26/2020 12:00,OTHER,0
9/26/2020 15:00,9/26/2020 11:00,MIDATL,317.421
9/26/2020 15:00,9/26/2020 11:00,SOUTH,468.433
9/26/2020 15:00,9/26/2020 11:00,WEST,28.177
9/26/2020 15:00,9/26/2020 11:00,RTO,814.031
9/26/2020 15:00,9/26/2020 11:00,RFC,345.598
9/26/2020 15:00,9/26/2020 11:00,OTHER,0
9/26/2020 14:00,9/26/2020 10:00,MIDATL,299.707
9/26/2020 14:00,9/26/2020 10:00,SOUTH,315.441
9/26/2020 14:00,9/26/2020 10:00,WEST,21.483
9/26/2020 14:00,9/26/2020 10:00,RTO,636.631
9/26/2020 14:00,9/26/2020 10:00,RFC,321.19
9/26/2020 14:00,9/26/2020 10:00,OTHER,0
9/26/2020 13:00,9/26/2020 9:00,MIDATL,203.632
9/26/2020 13:00,9/26/2020 9:00,SOUTH,199.318
9/26/2020 13:00,9/26/2020 9:00,WEST,16.849
9/26/2020 13:00,9/26/2020 9:00,RTO,419.799
9/26/2020 13:00,9/26/2020 9:00,RFC,220.481
9/26/2020 13:00,9/26/2020 9:00,OTHER,0
9/26/2020 12:00,9/26/2020 8:00,MIDATL,74.422
9/26/2020 12:00,9/26/2020 8:00,SOUTH,91.436
9/26/2020 12:00,9/26/2020 8:00,WEST,7.893
9/26/2020 12:00,9/26/2020 8:00,RTO,173.751
9/26/2020 12:00,9/26/2020 8:00,RFC,82.315
9/26/2020 12:00,9/26/2020 8:00,OTHER,0
9/26/2020 11:00,9/26/2020 7:00,MIDATL,9.645
9/26/2020 11:00,9/26/2020 7:00,SOUTH,18.657
9/26/2020 11:00,9/26/2020 7:00,WEST,0.302
9/26/2020 11:00,9/26/2020 7:00,RTO,28.604
9/26/2020 11:00,9/26/2020 7:00,RFC,9.947
9/26/2020 11:00,9/26/2020 7:00,OTHER,0
9/26/2020 10:00,9/26/2020 6:00,MIDATL,-1.27
9/26/2020 10:00,9/26/2020 6:00,SOUTH,-1.71
9/26/2020 10:00,9/26/2020 6:00,WEST,-0.227
9/26/2020 10:00,9/26/2020 6:00,RTO,-3.207
9/26/2020 10:00,9/26/2020 6:00,RFC,-1.497
9/26/2020 10:00,9/26/2020 6:00,OTHER,0
9/26/2020 9:00,9/26/2020 5:00,MIDATL,-1.261
9/26/2020 9:00,9/26/2020 5:00,SOUTH,-2.004
9/26/2020 9:00,9/26/2020 5:00,WEST,-0.243
9/26/2020 9:00,9/26/2020 5:00,RTO,-3.508
9/26/2020 9:00,9/26/2020 5:00,RFC,-1.504
9/26/2020 9:00,9/26/2020 5:00,OTHER,0
9/26/2020 8:00,9/26/2020 4:00,MIDATL,-1.245
9/26/2020 8:00,9/26/2020 4:00,SOUTH,-1.933
9/26/2020 8:00,9/26/2020 4:00,WEST,-0.225
9/26/2020 8:00,9/26/2020 4:00,RTO,-3.403
9/26/2020 8:00,9/26/2020 4:00,RFC,-1.47
9/26/2020 8:00,9/26/2020 4:00,OTHER,0
9/26/2020 7:00,9/26/2020 3:00,MIDATL,-1.259
9/26/2020 7:00,9/26/2020 3:00,SOUTH,-1.929
9/26/2020 7:00,9/26/2020 3:00,WEST,-0.237
9/26/2020 7:00,9/26/2020 3:00,RTO,-3.425
9/26/2020 7:00,9/26/2020 3:00,RFC,-1.496
9/26/2020 7:00,9/26/2020 3:00,OTHER,0
9/26/2020 6:00,9/26/2020 2:00,MIDATL,-1.27
9/26/2020 6:00,9/26/2020 2:00,SOUTH,-1.839
9/26/2020 6:00,9/26/2020 2:00,WEST,-0.232
9/26/2020 6:00,9/26/2020 2:00,RTO,-3.341
9/26/2020 6:00,9/26/2020 2:00,RFC,-1.502
9/26/2020 6:00,9/26/2020 2:00,OTHER,0
9/26/2020 5:00,9/26/2020 1:00,MIDATL,-1.231
9/26/2020 5:00,9/26/2020 1:00,SOUTH,-2.047
9/26/2020 5:00,9/26/2020 1:00,WEST,-0.243
9/26/2020 5:00,9/26/2020 1:00,RTO,-3.521
9/26/2020 5:00,9/26/2020 1:00,RFC,-1.474
9/26/2020 5:00,9/26/2020 1:00,OTHER,0
9/26/2020 4:00,9/26/2020 0:00,MIDATL,-1.294
9/26/2020 4:00,9/26/2020 0:00,SOUTH,-1.874
9/26/2020 4:00,9/26/2020 0:00,WEST,-0.239
9/26/2020 4:00,9/26/2020 0:00,RTO,-3.407
9/26/2020 4:00,9/26/2020 0:00,RFC,-1.533
9/26/2020 4:00,9/26/2020 0:00,OTHER,0
9/26/2020 3:00,9/25/2020 23:00,MIDATL,-1.222
9/26/2020 3:00,9/25/2020 23:00,SOUTH,-2.033
9/26/2020 3:00,9/25/2020 23:00,WEST,-0.237
9/26/2020 3:00,9/25/2020 23:00,RTO,-3.492
9/26/2020 3:00,9/25/2020 23:00,RFC,-1.459
9/26/2020 3:00,9/25/2020 23:00,OTHER,0
9/26/2020 2:00,9/25/2020 22:00,MIDATL,-1.272
9/26/2020 2:00,9/25/2020 22:00,SOUTH,-2.03
9/26/2020 2:00,9/25/2020 22:00,WEST,-0.235
9/26/2020 2:00,9/25/2020 22:00,RTO,-3.537
9/26/2020 2:00,9/25/2020 22:00,RFC,-1.507
9/26/2020 2:00,9/25/2020 22:00,OTHER,0
9/26/2020 1:00,9/25/2020 21:00,MIDATL,-1.232
9/26/2020 1:00,9/25/2020 21:00,SOUTH,-1.931
9/26/2020 1:00,9/25/2020 21:00,WEST,-0.233
9/26/2020 1:00,9/25/2020 21:00,RTO,-3.396
9/26/2020 1:00,9/25/2020 21:00,RFC,-1.465
9/26/2020 1:00,9/25/2020 21:00,OTHER,0
9/26/2020 0:00,9/25/2020 20:00,MIDATL,-1.241
9/26/2020 0:00,9/25/2020 20:00,SOUTH,-2.047
9/26/2020 0:00,9/25/2020 20:00,WEST,-0.227
9/26/2020 0:00,9/25/2020 20:00,RTO,-3.515
9/26/2020 0:00,9/25/2020 20:00,RFC,-1.468
9/26/2020 0:00,9/25/2020 20:00,OTHER,0
9/25/2020 23:00,9/25/2020 19:00,MIDATL,-1.239
9/25/2020 23:00,9/25/2020 19:00,SOUTH,-1.885
9/25/2020 23:00,9/25/2020 19:00,WEST,-0.141
9/25/2020 23:00,9/25/2020 19:00,RTO,-3.265
9/25/2020 23:00,9/25/2020 19:00,RFC,-1.38
9/25/2020 23:00,9/25/2020 19:00,OTHER,0
9/25/2020 22:00,9/25/2020 18:00,MIDATL,15.454
9/25/2020 22:00,9/25/2020 18:00,SOUTH,19.179
9/25/2020 22:00,9/25/2020 18:00,WEST,7.4
9/25/2020 22:00,9/25/2020 18:00,RTO,42.033
9/25/2020 22:00,9/25/2020 18:00,RFC,22.854
9/25/2020 22:00,9/25/2020 18:00,OTHER,0
9/25/2020 21:00,9/25/2020 17:00,MIDATL,112.293
9/25/2020 21:00,9/25/2020 17:00,SOUTH,105.966
9/25/2020 21:00,9/25/2020 17:00,WEST,29.743
9/25/2020 21:00,9/25/2020 17:00,RTO,248.002
9/25/2020 21:00,9/25/2020 17:00,RFC,142.036
9/25/2020 21:00,9/25/2020 17:00,OTHER,0
9/25/2020 20:00,9/25/2020 16:00,MIDATL,261.25
9/25/2020 20:00,9/25/2020 16:00,SOUTH,154.499
9/25/2020 20:00,9/25/2020 16:00,WEST,55.351
9/25/2020 20:00,9/25/2020 16:00,RTO,471.1
9/25/2020 20:00,9/25/2020 16:00,RFC,316.601
9/25/2020 20:00,9/25/2020 16:00,OTHER,0
9/25/2020 19:00,9/25/2020 15:00,MIDATL,394.559
9/25/2020 19:00,9/25/2020 15:00,SOUTH,206.622
9/25/2020 19:00,9/25/2020 15:00,WEST,67.679
9/25/2020 19:00,9/25/2020 15:00,RTO,668.86
9/25/2020 19:00,9/25/2020 15:00,RFC,462.238
9/25/2020 19:00,9/25/2020 15:00,OTHER,0
9/25/2020 18:00,9/25/2020 14:00,MIDATL,429.038
9/25/2020 18:00,9/25/2020 14:00,SOUTH,254.175
9/25/2020 18:00,9/25/2020 14:00,WEST,75.843
9/25/2020 18:00,9/25/2020 14:00,RTO,759.056
9/25/2020 18:00,9/25/2020 14:00,RFC,504.881
9/25/2020 18:00,9/25/2020 14:00,OTHER,0
9/25/2020 17:00,9/25/2020 13:00,MIDATL,351.859
9/25/2020 17:00,9/25/2020 13:00,SOUTH,328.903
9/25/2020 17:00,9/25/2020 13:00,WEST,79.675
9/25/2020 17:00,9/25/2020 13:00,RTO,760.437
9/25/2020 17:00,9/25/2020 13:00,RFC,431.534
9/25/2020 17:00,9/25/2020 13:00,OTHER,0
9/25/2020 16:00,9/25/2020 12:00,MIDATL,395.784
9/25/2020 16:00,9/25/2020 12:00,SOUTH,302.958
9/25/2020 16:00,9/25/2020 12:00,WEST,83.562
9/25/2020 16:00,9/25/2020 12:00,RTO,782.304
9/25/2020 16:00,9/25/2020 12:00,RFC,479.346
9/25/2020 16:00,9/25/2020 12:00,OTHER,0
9/25/2020 15:00,9/25/2020 11:00,MIDATL,405.906
9/25/2020 15:00,9/25/2020 11:00,SOUTH,188.725
9/25/2020 15:00,9/25/2020 11:00,WEST,70.516
9/25/2020 15:00,9/25/2020 11:00,RTO,665.147
9/25/2020 15:00,9/25/2020 11:00,RFC,476.422
9/25/2020 15:00,9/25/2020 11:00,OTHER,0
9/25/2020 14:00,9/25/2020 10:00,MIDATL,295.51
9/25/2020 14:00,9/25/2020 10:00,SOUTH,113.391
9/25/2020 14:00,9/25/2020 10:00,WEST,52.376
9/25/2020 14:00,9/25/2020 10:00,RTO,461.277
9/25/2020 14:00,9/25/2020 10:00,RFC,347.886
9/25/2020 14:00,9/25/2020 10:00,OTHER,0
9/25/2020 13:00,9/25/2020 9:00,MIDATL,225.597
9/25/2020 13:00,9/25/2020 9:00,SOUTH,59.58
9/25/2020 13:00,9/25/2020 9:00,WEST,27.953
9/25/2020 13:00,9/25/2020 9:00,RTO,313.13
9/25/2020 13:00,9/25/2020 9:00,RFC,253.55
9/25/2020 13:00,9/25/2020 9:00,OTHER,0
9/25/2020 12:00,9/25/2020 8:00,MIDATL,135.541
9/25/2020 12:00,9/25/2020 8:00,SOUTH,66.768
9/25/2020 12:00,9/25/2020 8:00,WEST,11.713
9/25/2020 12:00,9/25/2020 8:00,RTO,214.022
9/25/2020 12:00,9/25/2020 8:00,RFC,147.254
9/25/2020 12:00,9/25/2020 8:00,OTHER,0
9/25/2020 11:00,9/25/2020 7:00,MIDATL,32.95
9/25/2020 11:00,9/25/2020 7:00,SOUTH,19.031
9/25/2020 11:00,9/25/2020 7:00,WEST,1.521
9/25/2020 11:00,9/25/2020 7:00,RTO,53.502
9/25/2020 11:00,9/25/2020 7:00,RFC,34.471
9/25/2020 11:00,9/25/2020 7:00,OTHER,0
9/25/2020 10:00,9/25/2020 6:00,MIDATL,-0.966
9/25/2020 10:00,9/25/2020 6:00,SOUTH,-1.798
9/25/2020 10:00,9/25/2020 6:00,WEST,-0.233
9/25/2020 10:00,9/25/2020 6:00,RTO,-2.997
9/25/2020 10:00,9/25/2020 6:00,RFC,-1.199
9/25/2020 10:00,9/25/2020 6:00,OTHER,0
9/25/2020 9:00,9/25/2020 5:00,MIDATL,-1.261
9/25/2020 9:00,9/25/2020 5:00,SOUTH,-1.766
9/25/2020 9:00,9/25/2020 5:00,WEST,-0.236
9/25/2020 9:00,9/25/2020 5:00,RTO,-3.263
9/25/2020 9:00,9/25/2020 5:00,RFC,-1.497
9/25/2020 9:00,9/25/2020 5:00,OTHER,0
9/25/2020 8:00,9/25/2020 4:00,MIDATL,-1.293
9/25/2020 8:00,9/25/2020 4:00,SOUTH,-2.027
9/25/2020 8:00,9/25/2020 4:00,WEST,-0.227
9/25/2020 8:00,9/25/2020 4:00,RTO,-3.547
9/25/2020 8:00,9/25/2020 4:00,RFC,-1.52
9/25/2020 8:00,9/25/2020 4:00,OTHER,0
9/25/2020 7:00,9/25/2020 3:00,MIDATL,-1.289
9/25/2020 7:00,9/25/2020 3:00,SOUTH,-1.916
9/25/2020 7:00,9/25/2020 3:00,WEST,-0.236
9/25/2020 7:00,9/25/2020 3:00,RTO,-3.441
9/25/2020 7:00,9/25/2020 3:00,RFC,-1.525
9/25/2020 7:00,9/25/2020 3:00,OTHER,0
9/25/2020 6:00,9/25/2020 2:00,MIDATL,-1.311
9/25/2020 6:00,9/25/2020 2:00,SOUTH,-1.943
9/25/2020 6:00,9/25/2020 2:00,WEST,-0.23
9/25/2020 6:00,9/25/2020 2:00,RTO,-3.484
9/25/2020 6:00,9/25/2020 2:00,RFC,-1.541
9/25/2020 6:00,9/25/2020 2:00,OTHER,0
9/25/2020 5:00,9/25/2020 1:00,MIDATL,-1.253
9/25/2020 5:00,9/25/2020 1:00,SOUTH,-1.962
9/25/2020 5:00,9/25/2020 1:00,WEST,-0.232
9/25/2020 5:00,9/25/2020 1:00,RTO,-3.447
9/25/2020 5:00,9/25/2020 1:00,RFC,-1.485
9/25/2020 5:00,9/25/2020 1:00,OTHER,0
9/25/2020 4:00,9/25/2020 0:00,MIDATL,-1.242
9/25/2020 4:00,9/25/2020 0:00,SOUTH,-2.017
9/25/2020 4:00,9/25/2020 0:00,WEST,-0.243
9/25/2020 4:00,9/25/2020 0:00,RTO,-3.502
9/25/2020 4:00,9/25/2020 0:00,RFC,-1.485
9/25/2020 4:00,9/25/2020 0:00,OTHER,0
9/25/2020 3:00,9/24/2020 23:00,MIDATL,-1.199
9/25/2020 3:00,9/24/2020 23:00,SOUTH,-1.956
9/25/2020 3:00,9/24/2020 23:00,WEST,-0.229
9/25/2020 3:00,9/24/2020 23:00,RTO,-3.384
9/25/2020 3:00,9/24/2020 23:00,RFC,-1.428
9/25/2020 3:00,9/24/2020 23:00,OTHER,0
9/25/2020 2:00,9/24/2020 22:00,MIDATL,-1.199
9/25/2020 2:00,9/24/2020 22:00,SOUTH,-1.924
9/25/2020 2:00,9/24/2020 22:00,WEST,-0.226
9/25/2020 2:00,9/24/2020 22:00,RTO,-3.349
9/25/2020 2:00,9/24/2020 22:00,RFC,-1.425
9/25/2020 2:00,9/24/2020 22:00,OTHER,0
9/25/2020 1:00,9/24/2020 21:00,MIDATL,-1.196
9/25/2020 1:00,9/24/2020 21:00,SOUTH,-2.008
9/25/2020 1:00,9/24/2020 21:00,WEST,-0.228
9/25/2020 1:00,9/24/2020 21:00,RTO,-3.432
9/25/2020 1:00,9/24/2020 21:00,RFC,-1.424
9/25/2020 1:00,9/24/2020 21:00,OTHER,0
9/25/2020 0:00,9/24/2020 20:00,MIDATL,-1.39
9/25/2020 0:00,9/24/2020 20:00,SOUTH,-1.833
9/25/2020 0:00,9/24/2020 20:00,WEST,-0.225
9/25/2020 0:00,9/24/2020 20:00,RTO,-3.448
9/25/2020 0:00,9/24/2020 20:00,RFC,-1.615
9/25/2020 0:00,9/24/2020 20:00,OTHER,0
9/24/2020 23:00,9/24/2020 19:00,MIDATL,-1.057
9/24/2020 23:00,9/24/2020 19:00,SOUTH,-1.984
9/24/2020 23:00,9/24/2020 19:00,WEST,-0.138
9/24/2020 23:00,9/24/2020 19:00,RTO,-3.179
9/24/2020 23:00,9/24/2020 19:00,RFC,-1.195
9/24/2020 23:00,9/24/2020 19:00,OTHER,0
9/24/2020 22:00,9/24/2020 18:00,MIDATL,12.2
