datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
9/3/2020 16:00,9/3/2020 12:00,RTO,3737.185
9/3/2020 16:00,9/3/2020 12:00,RFC,3706.943
9/3/2020 15:00,9/3/2020 11:00,MIDATL,45.417
9/3/2020 15:00,9/3/2020 11:00,SOUTH,4.866
9/3/2020 15:00,9/3/2020 11:00,WEST,2816.729
9/3/2020 15:00,9/3/2020 11:00,RTO,2867.012
9/3/2020 15:00,9/3/2020 11:00,RFC,2862.146
9/3/2020 14:00,9/3/2020 10:00,MIDATL,18.062
9/3/2020 14:00,9/3/2020 10:00,SOUTH,-1.056
9/3/2020 14:00,9/3/2020 10:00,WEST,1636.963
9/3/2020 14:00,9/3/2020 10:00,RTO,1653.969
9/3/2020 14:00,9/3/2020 10:00,RFC,1655.025
9/3/2020 13:00,9/3/2020 9:00,MIDATL,7.275
9/3/2020 13:00,9/3/2020 9:00,SOUTH,3.525
9/3/2020 13:00,9/3/2020 9:00,WEST,1527.09
9/3/2020 13:00,9/3/2020 9:00,RTO,1537.89
9/3/2020 13:00,9/3/2020 9:00,RFC,1534.365
9/3/2020 12:00,9/3/2020 8:00,MIDATL,-2.384
9/3/2020 12:00,9/3/2020 8:00,SOUTH,1.164
9/3/2020 12:00,9/3/2020 8:00,WEST,1897.053
9/3/2020 12:00,9/3/2020 8:00,RTO,1895.833
9/3/2020 12:00,9/3/2020 8:00,RFC,1894.669
9/3/2020 11:00,9/3/2020 7:00,MIDATL,2.883
9/3/2020 11:00,9/3/2020 7:00,SOUTH,1.666
9/3/2020 11:00,9/3/2020 7:00,WEST,1635.015
9/3/2020 11:00,9/3/2020 7:00,RTO,1639.564
9/3/2020 11:00,9/3/2020 7:00,RFC,1637.898
9/3/2020 10:00,9/3/2020 6:00,MIDATL,23.019
9/3/2020 10:00,9/3/2020 6:00,SOUTH,-1.142
9/3/2020 10:00,9/3/2020 6:00,WEST,1450.405
9/3/2020 10:00,9/3/2020 6:00,RTO,1472.282
9/3/2020 10:00,9/3/2020 6:00,RFC,1473.424
9/3/2020 9:00,9/3/2020 5:00,MIDATL,52.657
9/3/2020 9:00,9/3/2020 5:00,SOUTH,-0.834
9/3/2020 9:00,9/3/2020 5:00,WEST,1423.479
9/3/2020 9:00,9/3/2020 5:00,RTO,1475.302
9/3/2020 9:00,9/3/2020 5:00,RFC,1476.136
9/3/2020 8:00,9/3/2020 4:00,MIDATL,80.643
9/3/2020 8:00,9/3/2020 4:00,SOUTH,2.679
9/3/2020 8:00,9/3/2020 4:00,WEST,1402.231
9/3/2020 8:00,9/3/2020 4:00,RTO,1485.553
9/3/2020 8:00,9/3/2020 4:00,RFC,1482.874
9/3/2020 7:00,9/3/2020 3:00,MIDATL,121.087
9/3/2020 7:00,9/3/2020 3:00,SOUTH,13.974
9/3/2020 7:00,9/3/2020 3:00,WEST,1340.032
9/3/2020 7:00,9/3/2020 3:00,RTO,1475.093
9/3/2020 7:00,9/3/2020 3:00,RFC,1461.119
9/3/2020 6:00,9/3/2020 2:00,MIDATL,171.863
9/3/2020 6:00,9/3/2020 2:00,SOUTH,45.564
9/3/2020 6:00,9/3/2020 2:00,WEST,1301.933
9/3/2020 6:00,9/3/2020 2:00,RTO,1519.36
9/3/2020 6:00,9/3/2020 2:00,RFC,1473.796
9/3/2020 5:00,9/3/2020 1:00,MIDATL,241.558
9/3/2020 5:00,9/3/2020 1:00,SOUTH,54.069
9/3/2020 5:00,9/3/2020 1:00,WEST,1266.021
9/3/2020 5:00,9/3/2020 1:00,RTO,1561.648
9/3/2020 5:00,9/3/2020 1:00,RFC,1507.579
9/3/2020 4:00,9/3/2020 0:00,MIDATL,290.687
9/3/2020 4:00,9/3/2020 0:00,SOUTH,46.665
9/3/2020 4:00,9/3/2020 0:00,WEST,1359.765
9/3/2020 4:00,9/3/2020 0:00,RTO,1697.117
9/3/2020 4:00,9/3/2020 0:00,RFC,1650.452
9/3/2020 3:00,9/2/2020 23:00,MIDATL,352.794
9/3/2020 3:00,9/2/2020 23:00,SOUTH,75.57
9/3/2020 3:00,9/2/2020 23:00,WEST,1426.593
9/3/2020 3:00,9/2/2020 23:00,RTO,1854.957
9/3/2020 3:00,9/2/2020 23:00,RFC,1779.387
9/3/2020 2:00,9/2/2020 22:00,MIDATL,347.107
9/3/2020 2:00,9/2/2020 22:00,SOUTH,73.772
9/3/2020 2:00,9/2/2020 22:00,WEST,1207.754
9/3/2020 2:00,9/2/2020 22:00,RTO,1628.633
9/3/2020 2:00,9/2/2020 22:00,RFC,1554.861
9/3/2020 1:00,9/2/2020 21:00,MIDATL,319.119
9/3/2020 1:00,9/2/2020 21:00,SOUTH,88.667
9/3/2020 1:00,9/2/2020 21:00,WEST,1013.886
9/3/2020 1:00,9/2/2020 21:00,RTO,1421.672
9/3/2020 1:00,9/2/2020 21:00,RFC,1333.005
9/3/2020 0:00,9/2/2020 20:00,MIDATL,420.076
9/3/2020 0:00,9/2/2020 20:00,SOUTH,94.169
9/3/2020 0:00,9/2/2020 20:00,WEST,1009.889
9/3/2020 0:00,9/2/2020 20:00,RTO,1524.134
9/3/2020 0:00,9/2/2020 20:00,RFC,1429.965
9/2/2020 23:00,9/2/2020 19:00,MIDATL,530.805
9/2/2020 23:00,9/2/2020 19:00,SOUTH,93.069
9/2/2020 23:00,9/2/2020 19:00,WEST,1088.311
9/2/2020 23:00,9/2/2020 19:00,RTO,1712.185
9/2/2020 23:00,9/2/2020 19:00,RFC,1619.116
9/2/2020 22:00,9/2/2020 18:00,MIDATL,561.069
9/2/2020 22:00,9/2/2020 18:00,SOUTH,94.779
9/2/2020 22:00,9/2/2020 18:00,WEST,1253.445
9/2/2020 22:00,9/2/2020 18:00,RTO,1909.293
9/2/2020 22:00,9/2/2020 18:00,RFC,1814.514
9/2/2020 21:00,9/2/2020 17:00,MIDATL,503.566
9/2/2020 21:00,9/2/2020 17:00,SOUTH,93.48
9/2/2020 21:00,9/2/2020 17:00,WEST,1389.071
9/2/2020 21:00,9/2/2020 17:00,RTO,1986.117
9/2/2020 21:00,9/2/2020 17:00,RFC,1892.637
9/2/2020 20:00,9/2/2020 16:00,MIDATL,432.934
9/2/2020 20:00,9/2/2020 16:00,SOUTH,48.682
9/2/2020 20:00,9/2/2020 16:00,WEST,1301.511
9/2/2020 20:00,9/2/2020 16:00,RTO,1783.127
9/2/2020 20:00,9/2/2020 16:00,RFC,1734.445
9/2/2020 19:00,9/2/2020 15:00,MIDATL,343.464
9/2/2020 19:00,9/2/2020 15:00,SOUTH,55.181
9/2/2020 19:00,9/2/2020 15:00,WEST,1112.225
9/2/2020 19:00,9/2/2020 15:00,RTO,1510.87
9/2/2020 19:00,9/2/2020 15:00,RFC,1455.689
9/2/2020 18:00,9/2/2020 14:00,MIDATL,368.652
9/2/2020 18:00,9/2/2020 14:00,SOUTH,18.174
9/2/2020 18:00,9/2/2020 14:00,WEST,985.913
9/2/2020 18:00,9/2/2020 14:00,RTO,1372.739
9/2/2020 18:00,9/2/2020 14:00,RFC,1354.565
9/2/2020 17:00,9/2/2020 13:00,MIDATL,330.435
9/2/2020 17:00,9/2/2020 13:00,SOUTH,22.377
9/2/2020 17:00,9/2/2020 13:00,WEST,857.047
9/2/2020 17:00,9/2/2020 13:00,RTO,1209.859
9/2/2020 17:00,9/2/2020 13:00,RFC,1187.482
9/2/2020 16:00,9/2/2020 12:00,MIDATL,361.19
9/2/2020 16:00,9/2/2020 12:00,SOUTH,24.077
9/2/2020 16:00,9/2/2020 12:00,WEST,941.79
9/2/2020 16:00,9/2/2020 12:00,RTO,1327.057
9/2/2020 16:00,9/2/2020 12:00,RFC,1302.98
9/2/2020 15:00,9/2/2020 11:00,MIDATL,400.839
9/2/2020 15:00,9/2/2020 11:00,SOUTH,35.873
9/2/2020 15:00,9/2/2020 11:00,WEST,1068.742
9/2/2020 15:00,9/2/2020 11:00,RTO,1505.454
9/2/2020 15:00,9/2/2020 11:00,RFC,1469.581
9/2/2020 14:00,9/2/2020 10:00,MIDATL,383.585
9/2/2020 14:00,9/2/2020 10:00,SOUTH,10.175
9/2/2020 14:00,9/2/2020 10:00,WEST,1208.173
9/2/2020 14:00,9/2/2020 10:00,RTO,1601.933
9/2/2020 14:00,9/2/2020 10:00,RFC,1591.758
9/2/2020 13:00,9/2/2020 9:00,MIDATL,382.235
9/2/2020 13:00,9/2/2020 9:00,SOUTH,21.679
9/2/2020 13:00,9/2/2020 9:00,WEST,1380.243
9/2/2020 13:00,9/2/2020 9:00,RTO,1784.157
9/2/2020 13:00,9/2/2020 9:00,RFC,1762.478
9/2/2020 12:00,9/2/2020 8:00,MIDATL,423.934
9/2/2020 12:00,9/2/2020 8:00,SOUTH,22.08
9/2/2020 12:00,9/2/2020 8:00,WEST,1491.402
9/2/2020 12:00,9/2/2020 8:00,RTO,1937.416
9/2/2020 12:00,9/2/2020 8:00,RFC,1915.336
9/2/2020 11:00,9/2/2020 7:00,MIDATL,470.08
9/2/2020 11:00,9/2/2020 7:00,SOUTH,16.371
9/2/2020 11:00,9/2/2020 7:00,WEST,1487.002
9/2/2020 11:00,9/2/2020 7:00,RTO,1973.453
9/2/2020 11:00,9/2/2020 7:00,RFC,1957.082
9/2/2020 10:00,9/2/2020 6:00,MIDATL,414.641
9/2/2020 10:00,9/2/2020 6:00,SOUTH,18.772
9/2/2020 10:00,9/2/2020 6:00,WEST,1372.815
9/2/2020 10:00,9/2/2020 6:00,RTO,1806.228
9/2/2020 10:00,9/2/2020 6:00,RFC,1787.456
9/2/2020 9:00,9/2/2020 5:00,MIDATL,402.368
9/2/2020 9:00,9/2/2020 5:00,SOUTH,13.972
9/2/2020 9:00,9/2/2020 5:00,WEST,1453.07
9/2/2020 9:00,9/2/2020 5:00,RTO,1869.41
9/2/2020 9:00,9/2/2020 5:00,RFC,1855.438
9/2/2020 8:00,9/2/2020 4:00,MIDATL,433.439
9/2/2020 8:00,9/2/2020 4:00,SOUTH,14.065
9/2/2020 8:00,9/2/2020 4:00,WEST,1611.891
9/2/2020 8:00,9/2/2020 4:00,RTO,2059.395
9/2/2020 8:00,9/2/2020 4:00,RFC,2045.33
9/2/2020 7:00,9/2/2020 3:00,MIDATL,457.893
9/2/2020 7:00,9/2/2020 3:00,SOUTH,29.463
9/2/2020 7:00,9/2/2020 3:00,WEST,1551.301
9/2/2020 7:00,9/2/2020 3:00,RTO,2038.657
9/2/2020 7:00,9/2/2020 3:00,RFC,2009.194
9/2/2020 6:00,9/2/2020 2:00,MIDATL,483.798
9/2/2020 6:00,9/2/2020 2:00,SOUTH,34.965
9/2/2020 6:00,9/2/2020 2:00,WEST,1532.751
9/2/2020 6:00,9/2/2020 2:00,RTO,2051.514
9/2/2020 6:00,9/2/2020 2:00,RFC,2016.549
9/2/2020 5:00,9/2/2020 1:00,MIDATL,563.239
9/2/2020 5:00,9/2/2020 1:00,SOUTH,47.868
9/2/2020 5:00,9/2/2020 1:00,WEST,1491.867
9/2/2020 5:00,9/2/2020 1:00,RTO,2102.974
9/2/2020 5:00,9/2/2020 1:00,RFC,2055.106
9/2/2020 4:00,9/2/2020 0:00,MIDATL,587.649
9/2/2020 4:00,9/2/2020 0:00,SOUTH,40.878
9/2/2020 4:00,9/2/2020 0:00,WEST,1446.796
9/2/2020 4:00,9/2/2020 0:00,RTO,2075.323
9/2/2020 4:00,9/2/2020 0:00,RFC,2034.445
9/2/2020 3:00,9/1/2020 23:00,MIDATL,577.756
9/2/2020 3:00,9/1/2020 23:00,SOUTH,26.376
9/2/2020 3:00,9/1/2020 23:00,WEST,1467.985
9/2/2020 3:00,9/1/2020 23:00,RTO,2072.117
9/2/2020 3:00,9/1/2020 23:00,RFC,2045.741
9/2/2020 2:00,9/1/2020 22:00,MIDATL,564.634
9/2/2020 2:00,9/1/2020 22:00,SOUTH,14.476
9/2/2020 2:00,9/1/2020 22:00,WEST,1453.14
9/2/2020 2:00,9/1/2020 22:00,RTO,2032.25
9/2/2020 2:00,9/1/2020 22:00,RFC,2017.774
9/2/2020 1:00,9/1/2020 21:00,MIDATL,480.941
9/2/2020 1:00,9/1/2020 21:00,SOUTH,11.364
9/2/2020 1:00,9/1/2020 21:00,WEST,1033.875
9/2/2020 1:00,9/1/2020 21:00,RTO,1526.18
9/2/2020 1:00,9/1/2020 21:00,RFC,1514.816
9/2/2020 0:00,9/1/2020 20:00,MIDATL,380.153
9/2/2020 0:00,9/1/2020 20:00,SOUTH,-1.126
9/2/2020 0:00,9/1/2020 20:00,WEST,657.163
9/2/2020 0:00,9/1/2020 20:00,RTO,1036.19
9/2/2020 0:00,9/1/2020 20:00,RFC,1037.316
9/1/2020 23:00,9/1/2020 19:00,MIDATL,359.251
9/1/2020 23:00,9/1/2020 19:00,SOUTH,3.986
9/1/2020 23:00,9/1/2020 19:00,WEST,549.661
9/1/2020 23:00,9/1/2020 19:00,RTO,912.898
9/1/2020 23:00,9/1/2020 19:00,RFC,908.912
9/1/2020 22:00,9/1/2020 18:00,MIDATL,277.68
9/1/2020 22:00,9/1/2020 18:00,SOUTH,2.971
9/1/2020 22:00,9/1/2020 18:00,WEST,533.538
9/1/2020 22:00,9/1/2020 18:00,RTO,814.189
9/1/2020 22:00,9/1/2020 18:00,RFC,811.218
9/1/2020 21:00,9/1/2020 17:00,MIDATL,203.798
9/1/2020 21:00,9/1/2020 17:00,SOUTH,0.765
9/1/2020 21:00,9/1/2020 17:00,WEST,539.948
9/1/2020 21:00,9/1/2020 17:00,RTO,744.511
9/1/2020 21:00,9/1/2020 17:00,RFC,743.746
9/1/2020 20:00,9/1/2020 16:00,MIDATL,214.085
9/1/2020 20:00,9/1/2020 16:00,SOUTH,0.675
9/1/2020 20:00,9/1/2020 16:00,WEST,713.123
9/1/2020 20:00,9/1/2020 16:00,RTO,927.883
9/1/2020 20:00,9/1/2020 16:00,RFC,927.208
9/1/2020 19:00,9/1/2020 15:00,MIDATL,262.837
9/1/2020 19:00,9/1/2020 15:00,SOUTH,0.98
9/1/2020 19:00,9/1/2020 15:00,WEST,924.061
9/1/2020 19:00,9/1/2020 15:00,RTO,1187.878
9/1/2020 19:00,9/1/2020 15:00,RFC,1186.898
9/1/2020 18:00,9/1/2020 14:00,MIDATL,278.235
9/1/2020 18:00,9/1/2020 14:00,SOUTH,4.984
9/1/2020 18:00,9/1/2020 14:00,WEST,919.994
9/1/2020 18:00,9/1/2020 14:00,RTO,1203.213
9/1/2020 18:00,9/1/2020 14:00,RFC,1198.229
9/1/2020 17:00,9/1/2020 13:00,MIDATL,250.819
9/1/2020 17:00,9/1/2020 13:00,SOUTH,8.181
9/1/2020 17:00,9/1/2020 13:00,WEST,920.924
9/1/2020 17:00,9/1/2020 13:00,RTO,1179.924
9/1/2020 17:00,9/1/2020 13:00,RFC,1171.743
9/1/2020 16:00,9/1/2020 12:00,MIDATL,260.386
9/1/2020 16:00,9/1/2020 12:00,SOUTH,12.581
9/1/2020 16:00,9/1/2020 12:00,WEST,801.424
9/1/2020 16:00,9/1/2020 12:00,RTO,1074.391
9/1/2020 16:00,9/1/2020 12:00,RFC,1061.81
9/1/2020 15:00,9/1/2020 11:00,MIDATL,274.251
9/1/2020 15:00,9/1/2020 11:00,SOUTH,0.681
9/1/2020 15:00,9/1/2020 11:00,WEST,178.767
9/1/2020 15:00,9/1/2020 11:00,RTO,453.699
9/1/2020 15:00,9/1/2020 11:00,RFC,453.018
9/1/2020 14:00,9/1/2020 10:00,MIDATL,320.048
9/1/2020 14:00,9/1/2020 10:00,SOUTH,-0.721
9/1/2020 14:00,9/1/2020 10:00,WEST,238.476
9/1/2020 14:00,9/1/2020 10:00,RTO,557.803
9/1/2020 14:00,9/1/2020 10:00,RFC,558.524
9/1/2020 13:00,9/1/2020 9:00,MIDATL,355.258
9/1/2020 13:00,9/1/2020 9:00,SOUTH,-1.106
9/1/2020 13:00,9/1/2020 9:00,WEST,401.361
9/1/2020 13:00,9/1/2020 9:00,RTO,755.513
9/1/2020 13:00,9/1/2020 9:00,RFC,756.619
9/1/2020 12:00,9/1/2020 8:00,MIDATL,366.629
9/1/2020 12:00,9/1/2020 8:00,SOUTH,32.657
9/1/2020 12:00,9/1/2020 8:00,WEST,534.43
9/1/2020 12:00,9/1/2020 8:00,RTO,933.716
9/1/2020 12:00,9/1/2020 8:00,RFC,901.059
9/1/2020 11:00,9/1/2020 7:00,MIDATL,365.914
9/1/2020 11:00,9/1/2020 7:00,SOUTH,51.526
9/1/2020 11:00,9/1/2020 7:00,WEST,452.415
9/1/2020 11:00,9/1/2020 7:00,RTO,869.855
9/1/2020 11:00,9/1/2020 7:00,RFC,818.329
9/1/2020 10:00,9/1/2020 6:00,MIDATL,337.338
9/1/2020 10:00,9/1/2020 6:00,SOUTH,45.514
9/1/2020 10:00,9/1/2020 6:00,WEST,489.212
9/1/2020 10:00,9/1/2020 6:00,RTO,872.064
9/1/2020 10:00,9/1/2020 6:00,RFC,826.55
9/1/2020 9:00,9/1/2020 5:00,MIDATL,326.644
9/1/2020 9:00,9/1/2020 5:00,SOUTH,42.993
9/1/2020 9:00,9/1/2020 5:00,WEST,633.366
9/1/2020 9:00,9/1/2020 5:00,RTO,1003.003
9/1/2020 9:00,9/1/2020 5:00,RFC,960.01
9/1/2020 8:00,9/1/2020 4:00,MIDATL,347.333
9/1/2020 8:00,9/1/2020 4:00,SOUTH,56.028
9/1/2020 8:00,9/1/2020 4:00,WEST,689.681
9/1/2020 8:00,9/1/2020 4:00,RTO,1093.042
9/1/2020 8:00,9/1/2020 4:00,RFC,1037.014
9/1/2020 7:00,9/1/2020 3:00,MIDATL,411.262
9/1/2020 7:00,9/1/2020 3:00,SOUTH,53.694
9/1/2020 7:00,9/1/2020 3:00,WEST,734.124
9/1/2020 7:00,9/1/2020 3:00,RTO,1199.08
9/1/2020 7:00,9/1/2020 3:00,RFC,1145.386
9/1/2020 6:00,9/1/2020 2:00,MIDATL,516.18
9/1/2020 6:00,9/1/2020 2:00,SOUTH,37.936
9/1/2020 6:00,9/1/2020 2:00,WEST,786.726
9/1/2020 6:00,9/1/2020 2:00,RTO,1340.842
9/1/2020 6:00,9/1/2020 2:00,RFC,1302.906
9/1/2020 5:00,9/1/2020 1:00,MIDATL,596.706
9/1/2020 5:00,9/1/2020 1:00,SOUTH,36.339
9/1/2020 5:00,9/1/2020 1:00,WEST,798.427
9/1/2020 5:00,9/1/2020 1:00,RTO,1431.472
9/1/2020 5:00,9/1/2020 1:00,RFC,1395.133
9/1/2020 4:00,9/1/2020 0:00,MIDATL,656.453
9/1/2020 4:00,9/1/2020 0:00,SOUTH,50.509
9/1/2020 4:00,9/1/2020 0:00,WEST,697.038
9/1/2020 4:00,9/1/2020 0:00,RTO,1404
9/1/2020 4:00,9/1/2020 0:00,RFC,1353.491
9/1/2020 3:00,8/31/2020 23:00,MIDATL,731.957
9/1/2020 3:00,8/31/2020 23:00,SOUTH,58.93
9/1/2020 3:00,8/31/2020 23:00,WEST,630.618
9/1/2020 3:00,8/31/2020 23:00,RTO,1421.505
9/1/2020 3:00,8/31/2020 23:00,RFC,1362.575
9/1/2020 2:00,8/31/2020 22:00,MIDATL,722.04
9/1/2020 2:00,8/31/2020 22:00,SOUTH,65.924
9/1/2020 2:00,8/31/2020 22:00,WEST,530.588
9/1/2020 2:00,8/31/2020 22:00,RTO,1318.552
9/1/2020 2:00,8/31/2020 22:00,RFC,1252.628
9/1/2020 1:00,8/31/2020 21:00,MIDATL,625.117
9/1/2020 1:00,8/31/2020 21:00,SOUTH,52.668
9/1/2020 1:00,8/31/2020 21:00,WEST,447.472
9/1/2020 1:00,8/31/2020 21:00,RTO,1125.257
9/1/2020 1:00,8/31/2020 21:00,RFC,1072.589
9/1/2020 0:00,8/31/2020 20:00,MIDATL,607.539
9/1/2020 0:00,8/31/2020 20:00,SOUTH,62.685
9/1/2020 0:00,8/31/2020 20:00,WEST,388.686
9/1/2020 0:00,8/31/2020 20:00,RTO,1058.91
9/1/2020 0:00,8/31/2020 20:00,RFC,996.225
8/31/2020 23:00,8/31/2020 19:00,MIDATL,573.129
8/31/2020 23:00,8/31/2020 19:00,SOUTH,61.597
8/31/2020 23:00,8/31/2020 19:00,WEST,525.063
8/31/2020 23:00,8/31/2020 19:00,RTO,1159.789
8/31/2020 23:00,8/31/2020 19:00,RFC,1098.192
8/31/2020 22:00,8/31/2020 18:00,MIDATL,567.717
8/31/2020 22:00,8/31/2020 18:00,SOUTH,89.846
8/31/2020 22:00,8/31/2020 18:00,WEST,628.198
8/31/2020 22:00,8/31/2020 18:00,RTO,1285.761
8/31/2020 22:00,8/31/2020 18:00,RFC,1195.915
8/31/2020 21:00,8/31/2020 17:00,MIDATL,542.315
8/31/2020 21:00,8/31/2020 17:00,SOUTH,95.332
8/31/2020 21:00,8/31/2020 17:00,WEST,724.296
8/31/2020 21:00,8/31/2020 17:00,RTO,1361.943
8/31/2020 21:00,8/31/2020 17:00,RFC,1266.611
8/31/2020 20:00,8/31/2020 16:00,MIDATL,425.477
8/31/2020 20:00,8/31/2020 16:00,SOUTH,137.702
8/31/2020 20:00,8/31/2020 16:00,WEST,834.752
8/31/2020 20:00,8/31/2020 16:00,RTO,1397.931
8/31/2020 20:00,8/31/2020 16:00,RFC,1260.229
8/31/2020 19:00,8/31/2020 15:00,MIDATL,384.16
8/31/2020 19:00,8/31/2020 15:00,SOUTH,130.022
8/31/2020 19:00,8/31/2020 15:00,WEST,1248.669
8/31/2020 19:00,8/31/2020 15:00,RTO,1762.851
8/31/2020 19:00,8/31/2020 15:00,RFC,1632.829
8/31/2020 18:00,8/31/2020 14:00,MIDATL,425.57
8/31/2020 18:00,8/31/2020 14:00,SOUTH,134.428
8/31/2020 18:00,8/31/2020 14:00,WEST,1722.106
8/31/2020 18:00,8/31/2020 14:00,RTO,2282.104
8/31/2020 18:00,8/31/2020 14:00,RFC,2147.676
8/31/2020 17:00,8/31/2020 13:00,MIDATL,413.665
8/31/2020 17:00,8/31/2020 13:00,SOUTH,116.693
8/31/2020 17:00,8/31/2020 13:00,WEST,1659.264
8/31/2020 17:00,8/31/2020 13:00,RTO,2189.622
8/31/2020 17:00,8/31/2020 13:00,RFC,2072.929
8/31/2020 16:00,8/31/2020 12:00,MIDATL,402.265
8/31/2020 16:00,8/31/2020 12:00,SOUTH,100.363
8/31/2020 16:00,8/31/2020 12:00,WEST,1374.305
8/31/2020 16:00,8/31/2020 12:00,RTO,1876.933
8/31/2020 16:00,8/31/2020 12:00,RFC,1776.57
8/31/2020 15:00,8/31/2020 11:00,MIDATL,356.78
8/31/2020 15:00,8/31/2020 11:00,SOUTH,110.428
8/31/2020 15:00,8/31/2020 11:00,WEST,796.404
8/31/2020 15:00,8/31/2020 11:00,RTO,1263.612
8/31/2020 15:00,8/31/2020 11:00,RFC,1153.184
8/31/2020 14:00,8/31/2020 10:00,MIDATL,349.609
8/31/2020 14:00,8/31/2020 10:00,SOUTH,107.882
8/31/2020 14:00,8/31/2020 10:00,WEST,743.017
8/31/2020 14:00,8/31/2020 10:00,RTO,1200.508
8/31/2020 14:00,8/31/2020 10:00,RFC,1092.626
8/31/2020 13:00,8/31/2020 9:00,MIDATL,379.543
8/31/2020 13:00,8/31/2020 9:00,SOUTH,80.684
8/31/2020 13:00,8/31/2020 9:00,WEST,1223.679
8/31/2020 13:00,8/31/2020 9:00,RTO,1683.906
8/31/2020 13:00,8/31/2020 9:00,RFC,1603.222
8/31/2020 12:00,8/31/2020 8:00,MIDATL,421.409
8/31/2020 12:00,8/31/2020 8:00,SOUTH,122.344
8/31/2020 12:00,8/31/2020 8:00,WEST,2174.946
8/31/2020 12:00,8/31/2020 8:00,RTO,2718.699
8/31/2020 12:00,8/31/2020 8:00,RFC,2596.355
8/31/2020 11:00,8/31/2020 7:00,MIDATL,391.668
8/31/2020 11:00,8/31/2020 7:00,SOUTH,125.017
8/31/2020 11:00,8/31/2020 7:00,WEST,2732.747
8/31/2020 11:00,8/31/2020 7:00,RTO,3249.432
8/31/2020 11:00,8/31/2020 7:00,RFC,3124.415
8/31/2020 10:00,8/31/2020 6:00,MIDATL,311.445
8/31/2020 10:00,8/31/2020 6:00,SOUTH,86.696
8/31/2020 10:00,8/31/2020 6:00,WEST,2740.145
8/31/2020 10:00,8/31/2020 6:00,RTO,3138.286
8/31/2020 10:00,8/31/2020 6:00,RFC,3051.59
8/31/2020 9:00,8/31/2020 5:00,MIDATL,238.96
8/31/2020 9:00,8/31/2020 5:00,SOUTH,72.414
8/31/2020 9:00,8/31/2020 5:00,WEST,2775.094
8/31/2020 9:00,8/31/2020 5:00,RTO,3086.468
8/31/2020 9:00,8/31/2020 5:00,RFC,3014.054
8/31/2020 8:00,8/31/2020 4:00,MIDATL,176.574
8/31/2020 8:00,8/31/2020 4:00,SOUTH,44.268
8/31/2020 8:00,8/31/2020 4:00,WEST,2887.947
8/31/2020 8:00,8/31/2020 4:00,RTO,3108.789
8/31/2020 8:00,8/31/2020 4:00,RFC,3064.521
8/31/2020 7:00,8/31/2020 3:00,MIDATL,99.795
8/31/2020 7:00,8/31/2020 3:00,SOUTH,71.887
8/31/2020 7:00,8/31/2020 3:00,WEST,2806.979
8/31/2020 7:00,8/31/2020 3:00,RTO,2978.661
8/31/2020 7:00,8/31/2020 3:00,RFC,2906.774
8/31/2020 6:00,8/31/2020 2:00,MIDATL,45.486
8/31/2020 6:00,8/31/2020 2:00,SOUTH,72.376
8/31/2020 6:00,8/31/2020 2:00,WEST,2735.153
8/31/2020 6:00,8/31/2020 2:00,RTO,2853.015
8/31/2020 6:00,8/31/2020 2:00,RFC,2780.639
8/31/2020 5:00,8/31/2020 1:00,MIDATL,26.889
8/31/2020 5:00,8/31/2020 1:00,SOUTH,74.599
8/31/2020 5:00,8/31/2020 1:00,WEST,2625.735
8/31/2020 5:00,8/31/2020 1:00,RTO,2727.223
8/31/2020 5:00,8/31/2020 1:00,RFC,2652.624
8/31/2020 4:00,8/31/2020 0:00,MIDATL,32.638
8/31/2020 4:00,8/31/2020 0:00,SOUTH,46.529
8/31/2020 4:00,8/31/2020 0:00,WEST,2407.973
8/31/2020 4:00,8/31/2020 0:00,RTO,2487.14
8/31/2020 4:00,8/31/2020 0:00,RFC,2440.611
8/31/2020 3:00,8/30/2020 23:00,MIDATL,51.298
8/31/2020 3:00,8/30/2020 23:00,SOUTH,42.179
8/31/2020 3:00,8/30/2020 23:00,WEST,2084.085
8/31/2020 3:00,8/30/2020 23:00,RTO,2177.562
8/31/2020 3:00,8/30/2020 23:00,RFC,2135.383
8/31/2020 2:00,8/30/2020 22:00,MIDATL,60.296
8/31/2020 2:00,8/30/2020 22:00,SOUTH,54.291
8/31/2020 2:00,8/30/2020 22:00,WEST,1603.568
8/31/2020 2:00,8/30/2020 22:00,RTO,1718.155
8/31/2020 2:00,8/30/2020 22:00,RFC,1663.864
8/31/2020 1:00,8/30/2020 21:00,MIDATL,61.881
8/31/2020 1:00,8/30/2020 21:00,SOUTH,64.765
8/31/2020 1:00,8/30/2020 21:00,WEST,1049.964
8/31/2020 1:00,8/30/2020 21:00,RTO,1176.61
8/31/2020 1:00,8/30/2020 21:00,RFC,1111.845
8/31/2020 0:00,8/30/2020 20:00,MIDATL,41.234
8/31/2020 0:00,8/30/2020 20:00,SOUTH,47.356
8/31/2020 0:00,8/30/2020 20:00,WEST,664.593
8/31/2020 0:00,8/30/2020 20:00,RTO,753.183
8/31/2020 0:00,8/30/2020 20:00,RFC,705.827
8/30/2020 23:00,8/30/2020 19:00,MIDATL,28.661
8/30/2020 23:00,8/30/2020 19:00,SOUTH,40.025
8/30/2020 23:00,8/30/2020 19:00,WEST,443.989
8/30/2020 23:00,8/30/2020 19:00,RTO,512.675
